24/10/2024 10:49:38,Sim,Masculino,20,Ciência da Computação,4,Concordo,Concordo Totalmente,Concordo,Concordo,Concordo Totalmente,Concordo,Concordo,Indiferente,Indiferente,Concordo Totalmente,Concordo,Discordo,Indiferente,Discordo,Indiferente,Indiferente,Concordo,Indiferente,Concordo Totalmente,Concordo Totalmente,Concordo,Discordo,Indiferente,Concordo,Concordo,Concordo,Discordo Totalmente,"- Dificuldade em encontrar a funcionalidade de vincular agentes a localidades

- Após a vinculação de um agente a uma localidade, entra em um ""modo"" de vincular localidade e usuário, um pouco confuso

- Após cadastrar uma rota o sistema retornou para a tela de cadastro de rota mas, houve algum bug e não conseguia mais escolher o tipo de ficha da rota, apenas desapareceu as opções que foram restauradas atualizando a página.

- Falta de ordenação alfabética em vários lugares onde era necessário procurar manualmente

- A logo com a escrita ""PAINEL DE DENGUE - PARANÁ"" ocupa o lugar usualmente utilizado para redirecionar o usuário para uma tela inicial padrão (home), mas a mesma não possui funcionalidade alguma atualmente ocasionando em alguns cliques desnecessários.

- Quando uma seção entra no modo de cadastro, todas as outras ""seções"" também entram em modo de cadastro e as únicas formas de retornar ao modo de visualização é saindo da parte de cadastros e retornando, ou clicando no botão de listar que muda de acordo com cada seção. Não há um botão de retorno padrão em todas as seções.","- Adicionar uma seção ou deixar mais fácil o acesso a seção de vincular usuário e localidade

- Após uma vinculação manter o usuário e não a localidade (depende da realidade do sistema a qual desconheço)

- Aplicar a ordenação alfabética principalmente onde não há ferramenta de pesquisa

- Adicionar um redirecionamento padrão para logo

- Adicionar um botão de retorno para o modo de visualização além/ao invés do botão de listar",,
24/10/2024 10:51:01,Sim,Masculino,21,Ciência da Computação,4,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Indiferente,Concordo Totalmente,Discordo,Concordo,Concordo Totalmente,Indiferente,Indiferente,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Indiferente,Discordo,"Fiquei confuso na hora de alternar entre os modos de listagem e adição de um cadastro, provavelmente porque os botões ficam em lugares diferentes.","Uma fonte ligeiramente maior talvez ajudaria a visibilidade. Seria mais intuitivo se os botões ""Listar"" e ""Novo"", usados para alterar o modo de uso deveriam, ficassem no mesmo lugar.",,
24/10/2024 10:53:02,Sim,Feminino,31,Engenharia de Produção,5,Indiferente,Indiferente,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo,Concordo,Concordo,Concordo Totalmente,Discordo,Indiferente,Discordo,Concordo Totalmente,Indiferente,Concordo,Indiferente,Discordo Totalmente,Concordo,Concordo Totalmente,Concordo,Indiferente,Discordo Totalmente,Concordo,Concordo,Concordo,Discordo Totalmente,"Ao escrever o nome do logradouro com a localidade que cadastrei, apareceu uma rua que não estava na minha localidade, era de outra cidade em SP.","Acho que em Usuário seria melhor colocar agente, para ficar mais claro. ",,
24/10/2024 10:56:13,Sim,Masculino,21,Ciência da Computação,4,Concordo,Discordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Indiferente,Discordo,Indiferente,Concordo,Concordo,Indiferente,Discordo,Concordo,Concordo,Discordo,Concordo Totalmente,Indiferente,Concordo,Concordo,Indiferente,,,,
24/10/2024 10:56:35,Sim,Feminino,21,Ciência da Computação,4,Indiferente,Discordo,Concordo,Concordo,Concordo,Indiferente,Indiferente,Concordo,Discordo,Concordo,Concordo,Discordo Totalmente,Concordo,Discordo,Discordo,Indiferente,Concordo,Discordo,Concordo,Concordo,Concordo,Discordo Totalmente,Concordo,Discordo Totalmente,Indiferente,Discordo,Indiferente,"Em algumas telas não exibe mensagem de sucesso ao salvar, aparece mensagem de exception/erro não tratado, mensagens de erro que deveriam aparecer não aparecem, diz que formato de nome do bairro tá errado como ""ZONA 07"" ,  não informa o usuário o pq não funcionou a solicitação. A busca dos endereços é confusa, no quarteirão a busca de logradouro não serviu de nada, inclusive só apareceu outros países.","Tratar corretamente a entrada dos formulários e as mensagens de sucesso/erro, um exemplo é normalizar a entrada do texto pra quando inserir ""vila esperança"" e ""vila esperanca"" referenciar o mesmo registro no banco. Melhorar a busca dos endereços. ",,
24/10/2024 11:35:49,Sim,Masculino,21,Ciência da Computação,5,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,,,,
25/10/2024 10:09:55,Sim,Masculino,20,Ciência da Computação,3,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,,,,
25/10/2024 10:34:36,Sim,Masculino,22,Ciência da Computação,2,Concordo,Concordo,Concordo,Indiferente,Concordo,Indiferente,Indiferente,Indiferente,Indiferente,Concordo,Concordo,Discordo,Discordo,Indiferente,Concordo,Concordo,Indiferente,Indiferente,Concordo Totalmente,Concordo,Concordo,Discordo,Concordo,Indiferente,Concordo,Concordo,Indiferente,"Achei muito confuso no início, principalmente em relação a saber se eu estava fazendo certo ou não, se eu estava cadastrando corretamente, pois em alguns campos cadastrei errado mas ele permitiu.","Um passo a passo mais ""intuitivo"", talvez com o uso de imagens",,
25/10/2024 10:39:23,Sim,Masculino,20,Ciência da Computação,2,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo,Concordo Totalmente,Concordo,Concordo Totalmente,Discordo,Concordo,Discordo,Discordo,Discordo,Concordo,,,,
25/10/2024 10:43:36,Sim,Masculino,20,Ciência da Computação,2,Concordo,Concordo,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo,Concordo,Indiferente,Concordo,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo,Concordo,Concordo Totalmente,Concordo Totalmente,Indiferente,"quando cadastra uma rota e o sistema manda o usuário de novo para a tela de cadastrar rotas, o usuário tem que dar um f5 para conseguir preencher o ultimo campo porque ele fica desabilitado de preencher",,,
25/10/2024 10:44:43,Sim,Masculino,19,Ciência da Computação,2,Concordo,Indiferente,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo,Discordo Totalmente,Discordo,Indiferente,Indiferente,Indiferente,Concordo,Concordo Totalmente,Concordo,Concordo Totalmente,Indiferente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo Totalmente,"Alguns bugs inconvenientes e a falta do asterisco de obrigatoriedade durante o cadastro de uma nova rota, que faz o usuário voltar pro início.","Durante o cadastro de agentes, encontrar onde isso é feito ficou confuso, já que o termo usuário no singular me leva à pensar que a página contém informações quanto ao meu usuário, não todos. A maior dificuldade que senti foi quanto aos nomes de ruas, bairros e a terminologia em geral mas não fazendo parte do público alvo talvez isso não seja um problema (a maior dificuldade foi não saber que estrato abrange a localidade que queria registrar)
Outro fator que me causou confusão foi encontrar o menu de cadastro desejado na ""barra"" somente com as palavras e sem alguns ícones ou alguma outra forma de seleção que tornasse isso mais intuitivo.",,
25/10/2024 10:46:31,Sim,Masculino,19,Ciência da Computação,2,Discordo,Indiferente,Concordo,Concordo,Discordo,Concordo,Concordo,Discordo,Discordo,Concordo,Concordo,Concordo,Concordo,Concordo,Discordo,Discordo,Concordo,Concordo,Concordo,Concordo Totalmente,Concordo,Concordo,Indiferente,Discordo,Discordo Totalmente,Concordo,Discordo,,"Os tipos de cadastros (bairro, usuário, etc...) poderiam ter visuais diferentes para melhor identificá-los.",,
25/10/2024 10:47:26,Sim,Masculino,19,Ciência da Computação,2,Concordo,Concordo,Discordo,Indiferente,Concordo,Discordo,Discordo Totalmente,Concordo,Concordo Totalmente,Concordo,Concordo,Concordo,Discordo,Concordo,Discordo Totalmente,Indiferente,Concordo,Discordo Totalmente,Discordo,Concordo,Concordo,Concordo,Concordo,Discordo Totalmente,Concordo Totalmente,Concordo Totalmente,Indiferente,"No cadastro de rotas, tentei atualizar a minha que eu ja tinha feito mas na lista minhas mudanças parecem que não salvam (tentei mudar de rota N/A para rota 201).",O site deve ser um pouco mais intuitivo.,,
25/10/2024 10:47:37,Sim,Masculino,19,Ciência da Computação,2,Indiferente,Concordo,Concordo,Indiferente,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo,Concordo,Concordo,Discordo,Concordo,Concordo,Indiferente,Concordo,Indiferente,Indiferente,Concordo,Concordo,Concordo Totalmente,Concordo,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo,"Não foi possível editar e remover uma rota de tratamento que eu criei. Na criação de rotas, a descrição não está marcada como obrigatória. Além disso, durante o cadastro de imóveis, foi necessário vincular novamente o meu usuário a uma localidade.","A necessidade de vincular o usuário (coordenador) a uma localidade parece confusa e possui alguns bugs, como relatado anteriormente. A possibilidade de qualquer usuário conseguir alterar qualquer localidade, mesmo que outros coordenadores tenham as criado, não parece segura.",,
25/10/2024 10:48:01,Sim,Masculino,19,Ciência da Computação,2,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo,Concordo Totalmente,Indiferente,Concordo,Concordo,Concordo,Indiferente,Concordo,Discordo,Concordo Totalmente,Discordo Totalmente,Indiferente,Indiferente,Concordo,Indiferente,Concordo Totalmente,Concordo,Concordo Totalmente,Discordo,Discordo,Discordo,Indiferente,Discordo Totalmente,Discordo Totalmente,"No cadastro de imóveis, foi necessário que eu anotasse em um lugar externo o nome dos logradouros cadastrados. Acredito que seja um problema a necessidade de decorar o nome desses dados, porque era fácil esquecer seu nome quando eu saía do mapa.
Além disso, não existe um padrão para o nome dos logradouros, então parece ser possível cadastrar dados iguais de formas diferentes, como: ""Rua Pinheiro"" e ""R. Pinheiro"".","A inclusão de uma lista de sugestões de possíveis respostas ao cadastrar um logradouro. Dessa forma o usuário saberia se o nome colocado é ou não uma opção válida.

Talvez permitir o cadastro de imóveis no próprio mapa seja uma boa adição.",,
25/10/2024 10:49:28,Sim,Feminino,19,Ciência da Computação,2,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Indiferente,Discordo,Discordo,Discordo Totalmente,Concordo,Concordo Totalmente,Discordo,Discordo,Indiferente,Concordo,Concordo Totalmente,Discordo,Discordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo Totalmente,Concordo Totalmente,Discordo Totalmente,Concordo Totalmente,Concordo,Discordo Totalmente,"Nem todos os campos obrigatórios para o cadastro não sinalizados como obrigatórios.

Mensagens de erro pouco claras.

Ausência de um botão ""sair/voltar"" nas telas de cadastro, o uso do botão ""Lista"" para isso não é muito intuitivo.

Ao clicar em ""novo"" em qualquer uma das telas, todas as demais passam a mostrar a tela de adicionar uma novo cadastro, seria melhor se elas permanecessem nas telas de listas, pois não necessariamente ao adicionar um novo usuário deseja-se adicionar uma nova rota (por exemplo).

Ao editar uma rota, não foi possível utilizar o mesmo ciclo, mesmo tentando duas vezes, o campo ""CICLO"" após a  edição seguiu aparecendo como ""N/A"".",,,
25/10/2024 10:49:49,Sim,Masculino,19,Ciência da Computação,2,Concordo,Concordo,Concordo,Concordo Totalmente,Concordo,Concordo,Concordo Totalmente,Indiferente,Discordo,Indiferente,Concordo,Indiferente,Concordo Totalmente,Indiferente,Discordo,Concordo,Discordo,Indiferente,Concordo,Concordo,Concordo,Concordo,Concordo,Indiferente,Concordo Totalmente,Concordo Totalmente,Discordo Totalmente,"Em alguns casos as informações apresentadas não são restritas ao que tange o usuário. Por exemplo exibição de todos os outros usuários, acesso no mapa à localidades distantes.","Nas tabelas os botões de ação poderiam ficar mais perto do objeto ao qual se referem, para facilitar saber a qual objeto o botão de ação se refere.",,
25/10/2024 10:51:18,Sim,Masculino,24,Ciência da Computação,3,Discordo Totalmente,Indiferente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo Totalmente,Indiferente,Indiferente,Discordo,Concordo Totalmente,Indiferente,Discordo,Discordo,Discordo,Indiferente,Discordo Totalmente,Discordo,Concordo,Concordo,Concordo,Concordo,Concordo,Discordo,Discordo,Discordo,Discordo,"Eu diria que as etapas necessárias deve ser feita de forma continua, por exemplo, o sistema não deveria permitir o usuario de fazer coisas que ele ainda não pode fazer, acredito que ele deveria seguir certas ordens para depois conseguir utilizar todo o sistema. O usuario pode ir para rotas sem ao menos ter feito algum tipo de usuario para isso, qualquer tipo de cadastro. Algumas informações não são tao claras ainda. Houve um erro de codigo quando eu quis adicionar novamente, acredito que falta a questão de facilidade com o usuario o que ele pode fazer, como fazer.","Por exemplo de cadastro de imovel, podemos colocar literalmente qualquer coisa nesse quesito, acredito que por as opções adequadas somente para selecionar ela anteriormente, como em outros opções por exemplo, aparecendo pro usuario Casa, Apartamento etc..
Sem que ele precise digitar realmente o imovel que ele pertence. Em geral minha maior critica é em questão dos passos a ce seguir em relação ao aplicativo, me sentir meio perdido nos cadastros e aonde, e qual ordem seguir para fazer esses cadastros.",,
25/10/2024 10:51:37,Sim,Masculino,21,Ciência da Computação,3,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo,Indiferente,Tive certa dificuldade em perceber que o cadastro de agentes é realizado na mesma seção do cadastro de usuário.,Talvez se o cadastro de agentes fosse junto com os cadastros gerais se tornaria mais intuitivo,,
25/10/2024 10:51:45,Sim,Feminino,19,Ciência da Computação,2,Concordo Totalmente,Concordo Totalmente,Discordo,Concordo Totalmente,Discordo,Indiferente,Concordo,Discordo,Discordo Totalmente,Concordo,Concordo Totalmente,Discordo,Discordo,Discordo,Discordo Totalmente,Concordo Totalmente,Discordo Totalmente,Discordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo Totalmente,Concordo Totalmente,Discordo Totalmente,Concordo Totalmente,Discordo,Discordo Totalmente,"para atualizar uma informação é preciso passar por todos os passos do cadastro da informação novamente; nao consegui selecionar o campo para ser atualizado diretamente, no caso para adicionar um novo agente em uma rota, foi necessário passar por todo o cadastro da rota, o que dificulta e atrasa o trabalho

o campo de 'descrição' na criacao de rotas não está identificado como obrigatório, mas se deixar ele vazio/sem preencher e prosseguir o cadastro, não é possível concluir, pois ao final aparece uma mensagem para 'adicionar uma descrição'

falta de botão de voltar/sair em praticamente todas as telas. por exemplo, ao clicar em quarteirao, aparece do lado esquerdo a lista de quarteiroes e do lado direito um mapa. em seguida, se clicar para adicionar um novo quarteirao, não é possível voltar a tela anterior com um botão, a única saída é clicar no icone 'quarteirao' da barra de selecao. isso ficou pouco prático

ao cadastrar uma rota, se vc cadastra somente um agente e quer adicionar mais depois, o ciclo que estava selecionado some e não é possível adicionar/alterar o ciclo; fica infinitamente como N/A

nao ficou muito claro que para cadastrar um agente é necessário clicar em 'usuarios', pensamos que seria em 'cadastro' mesmo; ficou ambíguo. nessa parte, também sugiro que haja uma diferenciação nas listas ou filtro de pesquisa entre os perfis de agente, coordenador e administrador. como a lista está em ordem alfabetica de nomes, fica meio bagunçado",,,
25/10/2024 10:53:52,Sim,Masculino,24,Ciência da Computação,2,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Indiferente,Concordo,Concordo Totalmente,Discordo,Discordo,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo,Concordo,fluidez para finalizar o passo a passo do processo como um todo,melhorar a intuição para o passo a passo de cada cadastro,,
25/10/2024 10:54:15,Sim,Masculino,20,Ciência da Computação,2,Concordo,Indiferente,Concordo Totalmente,Concordo,Concordo,Concordo,Discordo,Discordo,Concordo,Concordo,Concordo,Discordo Totalmente,Discordo Totalmente,Concordo,Concordo,Indiferente,Indiferente,Indiferente,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo,Concordo,Indiferente,Concordo Totalmente,Concordo,alguns erros na hora de selecionar os itens na hora de cadastrar,,,
25/10/2024 10:55:56,Sim,Masculino,20,Ciência da Computação,2,Concordo,Concordo,Concordo,Concordo,Concordo,Indiferente,Concordo,Concordo,Discordo,Concordo,Discordo,Discordo,Indiferente,Concordo,Indiferente,Discordo,Discordo,Discordo,Concordo,Concordo,Indiferente,Discordo,Concordo,Concordo,Discordo,Discordo,Discordo,"O processo de desfazer uma seleção do quarterão no mapa só desfaz os dois últimos pontos.
Algumas ações não tem mensagem de erro ou resposta visual de que a ação não foi concluída.  ",,,
25/10/2024 10:57:39,Sim,Masculino,20,Ciência da Computação,2,Concordo,Concordo,Discordo,Concordo,Concordo,Discordo Totalmente,Discordo Totalmente,Discordo,Discordo,Discordo,Concordo,Indiferente,Discordo,Concordo,Indiferente,Indiferente,Concordo,Indiferente,Concordo,Concordo,Discordo,Discordo,Concordo,Concordo Totalmente,Concordo,Indiferente,Discordo,"- O design do site quebra quando é dado ""ctrl +"" 
- Erros de Sql quando foi houve tentativa de adicionar mais de uma rota para um Agente.
",Melhorar Design do site.,,
25/10/2024 11:00:46,Sim,Feminino,19,Ciência da Computação,2,Concordo,Concordo,Discordo,Concordo,Discordo,Discordo,Discordo,Discordo,Discordo,Concordo,Concordo,Discordo,Discordo,Discordo,Indiferente,Indiferente,Discordo,Discordo Totalmente,Concordo,Discordo,Concordo,Indiferente,Indiferente,Discordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo Totalmente,"Algumas vezes é muito difícil de enxergar os números (como no caso da pesquisa, o RA, por exemplo) por ser pequeno. Na hora de atribuir os agentes à localidade, o símbolo de + não faz muito sentido, se eu não tivesse perguntado para um colega, não saberia onde clicar. Para sair de uma seção, é preciso clicar em outra, não tem um botão de voltar. Alguns campos poderiam ser melhor explicados na hora de fazer os cadastros, por exemplo. Na hora de colocar o logradouro também seria interessantes alertar que é preciso escrever não só o endereço mas a cidade também, porque se não um mapa completamente diferente irá aparecer.","Tentar simplificar o fluxo, pois muitas vezes é preciso clicar em muitos botões e seções diferentes para fazer algo simples e às vezes isso também acaba dificultando para achar o local correto para fazer uma determinada ação.",,
25/10/2024 12:17:24,Sim,Feminino,20,Ciência da Computação,2,Concordo Totalmente,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo,Discordo,Concordo Totalmente,Discordo,Concordo Totalmente,Discordo Totalmente,Indiferente,Discordo Totalmente,Discordo Totalmente,Concordo,Discordo Totalmente,Indiferente,Discordo Totalmente,Concordo Totalmente,Indiferente,Discordo Totalmente,Discordo Totalmente,Discordo Totalmente,,,,
23/10/2024 4:29:27,Sim,Masculino,21,Ciência da Computação,3,Discordo Totalmente,Concordo,Concordo,Concordo,Discordo,Concordo,Discordo,Concordo,Concordo Totalmente,Discordo,Concordo,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo,Concordo,Concordo Totalmente,Discordo,Concordo,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Concordo Totalmente,Discordo,Discordo Totalmente,Discordo,Discordo,"foi difícil encontrar o botão que vincula o usuário com a localidade, além disso, não ficou claro se deveria ser criado um ciclo antes de vincular as rotas",mudar o botão que vincula o usuário a localidade,,
